EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
962487,BENT CO.,MC CLAVE,05/02/2021,1526,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159145,C,11,PUB,0,0,Trained Spotter, ,0.92,20,2,N,2,NNE,MC CLAVE,05/02/2021,1530,38.16,-102.85,38.1616,-102.8332,"Tornado on the ground, west of Wiley.","Isolated to scattered thunderstorms developed over portions of the I-25 corridor in El Paso and Pueblo Counties during the afternoon, and then spread eastward to southeastward across the Highway 50 corridor through the evening. Some of the thunderstorms were strong to severe, with the more intense storms producing large hail of 1-2 inches in diameter and damaging wind gusts of 60-70 mph. Additionally, a tornado and wind gusts up to around 90 mph were observed across the eastern plains on this day.",45
962795,OTERO CO.,ROCKY FORD,05/15/2021,1719,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159186,C,89,PUB,0,0,Public, ,2.43,20,2,S,2,W,SWINK,05/15/2021,1724,38.02,-103.72,38.0218,-103.6754,"Public reported tornado on the ground, that lasted 5 minutes.","Strong to severe storms were possible along and east of I-25 through the late evening hours on this day. The main threats were large hail and damaging winds, though an isolated tornado did briefly develop along the Highway 50 corridor in Otero county.",46
962858,CROWLEY CO.,ORDWAY,05/16/2021,1515,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159188,C,25,PUB,0,0,Trained Spotter, ,2.6,20,19,NNW,19,N,ORDWAY,05/16/2021,1519,38.48,-103.87,38.4836,-103.8221,"The tornado was on the ground for 4 minutes.","A favorable setup for strong to severe storms occurred on this day across the plains, mainly along and just to the north of the Highway 50 corridor. Within this corridor, large hail up to around two inches was the main threat. Flash flooding and even a weak and brief tornado also occurred.",47
955434,MORGAN CO.,GARY,05/22/2021,1229,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,87,BOU,0,0,Law Enforcement, ,0.01,25,8,WNW,8,WNW,GARY,05/22/2021,1230,40.14,-103.7,40.14,-103.7,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",48
955435,MORGAN CO.,BRUSH,05/22/2021,1246,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,87,BOU,0,0,Storm Chaser, ,0.01,25,5,SE,5,SE,BRUSH,05/22/2021,1247,40.19,-103.56,40.19,-103.56,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",49
955436,WASHINGTON CO.,MIDWAY,05/22/2021,1302,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,121,BOU,0,0,Storm Chaser, ,0.01,25,1,SW,1,SW,MIDWAY,05/22/2021,1303,40.22,-103.41,40.22,-103.41,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",50
955437,ARAPAHOE CO.,BYERS,05/22/2021,1307,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,5,BOU,0,0,Law Enforcement, ,0.01,25,11,W,11,W,BYERS,05/22/2021,1308,39.73,-104.42,39.73,-104.42,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",51
955438,LOGAN CO.,FLEMING,05/22/2021,1344,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,75,BOU,0,0,Storm Chaser, ,0.01,25,13,SSW,13,SSW,FLEMING,05/22/2021,1345,40.52,-102.96,40.52,-102.96,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",52
955439,LINCOLN CO.,KARVAL,05/22/2021,1455,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,73,BOU,0,0,Storm Chaser, ,0.01,25,11,WSW,11,WSW,KARVAL,05/22/2021,1456,38.68,-103.73,38.68,-103.73,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",53
955440,LINCOLN CO.,KARVAL,05/22/2021,1459,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,73,BOU,0,0,NWS Employee, ,0.01,25,10,W,10,W,KARVAL,05/22/2021,1500,38.73,-103.72,38.73,-103.72,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",54
955441,LINCOLN CO.,PUNKIN CENTER,05/22/2021,1504,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,73,BOU,0,0,Law Enforcement, ,0.01,25,7,SSW,7,SSW,PUNKIN CENTER,05/22/2021,1505,38.81,-103.75,38.81,-103.75,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",55
955442,LINCOLN CO.,PUNKIN CENTER,05/22/2021,1528,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,157779,C,73,BOU,0,0,Trained Spotter, ,0.01,25,7,N,7,N,PUNKIN CENTER,05/22/2021,1530,39,-103.7,39,-103.7,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced several weak tornadoes, along with hail from quarter to ping pong ball size.  Nine short lived landspouts developed across Arapahoe, Lincoln, Logan, Morgan and Washington counties.  All of them touched down in open country and did no damage.",56
955448,LINCOLN CO.,(LIC)LIMON ARPT,05/23/2021,1300,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,73,BOU,0,0,Public, ,0.01,25,18,N,18,N,(LIC)LIMON ARPT,05/23/2021,1301,39.54,-103.68,39.54,-103.68,"A tornado touched down in an open field.  No damage was observed.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",57
955449,WASHINGTON CO.,MIDWAY,05/23/2021,1324,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,121,BOU,0,0,Public, ,0.01,25,7,SW,7,SW,MIDWAY,05/23/2021,1325,40.15,-103.47,40.15,-103.47,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",58
955455,WASHINGTON CO.,WOODROW,05/23/2021,1352,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,121,BOU,0,0,NWS Employee, ,0.69,25,11,ENE,11,ENE,WOODROW,05/23/2021,1357,40.03,-103.39,40.04,-103.39,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",59
955451,WASHINGTON CO.,AKRON ARPT,05/23/2021,1414,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,121,BOU,0,0,Storm Chaser, ,0.01,25,5,WNW,5,WNW,AKRON ARPT,05/23/2021,1415,40.21,-103.3,40.21,-103.3,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",60
955453,LOGAN CO.,STERLING,05/23/2021,1449,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,158058,C,75,BOU,0,0,County Official, ,0.1,50,3,ESE,3,ESE,STERLING,05/23/2021,1500,40.61,-103.14,40.61,-103.14,"A tornado touched down and knocked power poles down along State Highway 61.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",61
955452,LOGAN CO.,FLEMING,05/23/2021,1519,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,75,BOU,0,0,Law Enforcement, ,0.01,25,4,W,4,W,FLEMING,05/23/2021,1520,40.68,-102.91,40.68,-102.91,"A tornado touched down briefly in open country.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",62
955456,LOGAN CO.,POWELL,05/23/2021,1529,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,158058,C,75,BOU,0,0,Emergency Manager, ,0.1,50,3,NE,3,NE,POWELL,05/23/2021,1530,40.8,-102.95,40.8,-102.95,"A tornado touched down and knocked down powers pole near Proctor.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",63
962633,LINCOLN CO.,ARRIBA,05/23/2021,1545,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158058,C,73,BOU,0,0,Storm Chaser, ,0.5,25,0,NE,1,NNE,ARRIBA,05/23/2021,1550,39.2853,-103.2644,39.2922,-103.2621,"A tornado touched down in an open field.  No damage was observed.","Severe thunderstorms developed across Lincoln, Logan and Washington counties.  The storms produced damaging thunderstorms wind gusts to 70 mph, hail up to 3 inches in diameter, and 7 brief tornadoes.  Two the tornadoes in Logan County were rated EF1; they knocked down several power poles along State Highway 61 east of Sterling and near Proctor.",64
952112,GUNNISON CO.,MARBLE,05/29/2021,1330,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,157503,C,51,GJT,0,0,Storm Chaser, ,0.65,20,7,SE,6,SE,MARBLE,05/29/2021,1331,38.9917,-107.1035,38.9947,-107.1149,"A storm chaser traveling along County Road 12 (Kebler Pass) observed a high elevation landspout tornado near the summit of Purple Mountain. The tornado was estimated to be near 12,600 ft and traveled a short distance along the ridge, before dissipating. Snow could be seen blowing around the base of the rotation as it moved across the ridge.","An upper level disturbance moving southeast across the Central Rockies triggered widespread showers and thunderstorms. Strong surface winds in the vicinity of the West Elk Mountains near Crested Butte Colorado, combined with local terrain features, aided in the spin-up of a short-lived landspout tornado that was captured by a storm chaser along Kebler Pass.",65
963188,LAS ANIMAS CO.,KIM,05/29/2021,1724,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159262,C,71,PUB,0,0,Storm Chaser, ,22.75,100,9,SE,31,ESE,KIM,05/29/2021,1845,37.15,-103.24,37.0265,-102.8574,"Large tornado via social media. Numerous reports from storm chasers in the vicinity of large tornado.","Thunderstorms developed across the Pikes Peak region and plains on this day along a surface low and boundary extending from around Teller County southeast through Las Animas County. This served as a focus for severe thunderstorms, with large hail up to one and a half inches noted across the Pikes Peak region, and a tornado observed across Las Animas County.",66
980610,LAS ANIMAS CO.,KIM,05/30/2021,1323,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159263,C,71,PUB,0,0,Storm Chaser, ,19.85,150,12,SSE,29,SE,KIM,05/30/2021,1430,37.0896,-103.275,37.0057,-102.9308,"Cone shaped tornado spotter over rural Las Animas County.","Severe storms were scattered across much of the area again on this day, as an upper low remained to the west and with high amounts of instability in place. While there were a few severe hail reports, the main concern was tornadic development across far southern Colorado. Another large tornado dropped southeast across open country in far southern Las Animas County, very near the track of the previous nights storm.",67
955547,PARK CO.,LAKE GEORGE,05/30/2021,1324,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158071,C,93,BOU,0,0,Trained Spotter, ,0.01,25,8,WSW,8,WSW,LAKE GEORGE,05/30/2021,1325,38.93,-105.51,38.93,-105.51,"A tornado briefly touched down near Eleven-mile Reservoir.  No damage was observed.","A short lived tornado touched down in Park County.  No damage was observed.  The storm also produce penny size hail.",68
1047451,LAS ANIMAS CO.,(TAD)TRINIDAD ARPT,05/30/2021,1325,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,159263,C,71,PUB,0,0,Public, ,6.86,20,2,NNE,6,ESE,(TAD)TRINIDAD ARPT,05/30/2021,1330,37.29,-104.33,37.2235,-104.2373,"Chasers reported tornado touched down.","Severe storms were scattered across much of the area again on this day, as an upper low remained to the west and with high amounts of instability in place. While there were a few severe hail reports, the main concern was tornadic development across far southern Colorado. Another large tornado dropped southeast across open country in far southern Las Animas County, very near the track of the previous nights storm.",69
963709,CONEJOS CO.,BOUNTIFUL,05/31/2021,1330,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,158600,C,21,PUB,0,0,Law Enforcement, ,3.54,20,1,W,2,ESE,LA JARA,05/31/2021,1335,37.2301,-105.9922,37.26,-105.94,"Local county Sheriff reported a tornado touch down with a few power poles snapped off and downed.","Add content.",70
968489,KIT CARSON CO.,BETHUNE,06/01/2021,1740,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,160269,C,63,GLD,0,0,Emergency Manager, ,0.47,50,5,NNE,5,NNE,BETHUNE,06/01/2021,1744,39.2991,-102.4282,39.2957,-102.4358,"A brief, unexpected landspout tornado developed between Bethune, CO and Interstate 70. No damage was reported with this tornado. This was reported via emergency management, law enforcement, storm chasers, NWS Employees, and the general public.","A few thunderstorms formed across east Colorado in the evening hours. Storms were generally strong/sub-severe, but one storm was able to produce a brief landspout tornado.",71
970584,COSTILLA CO.,BLANCA,06/06/2021,1322,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,160075,C,23,PUB,0,0,Public, ,0.05,20,11,WSW,11,WSW,BLANCA,06/06/2021,1325,37.3586,-105.6994,37.3588,-105.6986,"Brief landspout tornado.","Thunderstorm development on this day was mainly confined to the I-25 Corridor and westward, with burn scar flash flooding a primary concern on this day. While this was the main concern, an isolated severe storm did occur across the eastern plains, as well as a brief landspout tornado occurring over the San Luis Valley. This tornado was brief, and did not produce any damage.",72
